time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
7.358974218,51.869446,51.41106,20.689133,38.96452713,5.105686,5.3238425,133.51767,157.49365,147.84999,164.149,124.74258,115.91065,160.10963,159.42267
7.386220217,178.9774,60.38946,7.526238,34.09803772,6.8550353,7.128024,137.74158,166.17293,150.01253,171.39458,132.28642,126.227875,171.97025,148.53796
7.434576273,174.51193,63.566868,4.47829,29.07601166,7.6203,7.877063,139.26555,168.05235,151.11504,174.01476,133.27199,127.92793,165.78275,145.93889
7.472349882,165.77936,66.70722,3.6932662,25.49470139,8.524566,8.736127,141.05911,169.78555,151.27856,175.38512,137.5373,133.88353,158.51733,144.55756
7.498247385,37.51965,68.0494,9.458247,24.6732502,9.009025,9.251853,140.49353,167.95456,151.00558,174.97511,138.02707,135.06824,165.26666,147.87068
7.545976639,38.277805,61.2134,17.970928,16.28239059,10.067338,10.258657,139.96138,166.53232,150.47754,174.6456,135.59569,135.51932,168.44353,160.47926
7.583519936,37.3588,57.665,24.363289,9.680278778,10.943231,11.057684,142.08221,167.89325,151.5247,175.80673,136.50525,137.78548,174.17538,162.95499
7.620035172,41.688274,58.494625,29.51272,4.934154987,11.742993,11.749217,159.82635,169.06708,164.50815,176.59387,139.62099,137.24362,174.28294,159.86903
7.657278776,46.97171,56.565063,31.73536,0.195835263,12.284097,12.07522,168.34332,169.93745,168.45879,177.08348,144.67915,137.38197,169.82721,165.57031
7.694901705,49.67355,55.45462,30.412079,5.18394804,12.662863,12.44161,158.93051,170.84798,162.05237,177.50682,140.62852,139.04794,164.45255,165.71912
7.732622623,51.496464,56.65475,29.986885,15.32997322,12.934542,12.68638,155.27867,171.8135,159.30449,178.15358,140.80278,140.54568,164.17325,163.2779
7.772219419,48.682014,60.854393,27.580427,20.40532303,13.060119,12.903182,154.24504,172.20305,158.48964,178.13365,140.78201,139.46219,167.41942,156.86508
7.798701763,45.91077,62.34757,25.786268,25.18308449,13.362282,13.345573,152.1909,172.78523,157.35083,178.65564,140.11913,139.9449,168.56456,155.39743
7.863931656,44.385216,67.45985,26.731127,26.88778114,13.550483,13.473703,153.5711,172.93114,157.65605,178.43114,142.75423,140.04367,169.86049,160.98766
7.901442051,42.37712,78.972626,27.522676,27.14785194,13.842523,13.754937,152.5297,173.87524,156.01433,178.18166,143.85136,141.24236,170.89684,160.16959
7.92904067,43.808365,88.159904,29.008923,28.39987755,14.279733,14.209936,168.20277,176.77444,167.03168,178.92516,150.39449,145.30061,169.04938,154.84491
7.979046822,47.143024,98.86818,30.84629,28.07085228,13.944966,14.1635065,162.9861,176.40031,163.50356,179.35684,144.39961,138.66422,165.37868,143.62593
8.014430046,48.53523,106.32607,30.424799,30.59306145,12.352002,13.052319,166.49289,173.59752,166.5938,178.03654,140.57181,132.07303,163.44533,141.26178
8.051593065,52.14192,106.99331,32.490772,32.00931168,10.637856,11.222667,160.43353,173.688,162.66728,176.83714,138.49377,132.85785,160.4096,151.26752
8.08437562,60.046326,105.130226,31.551722,27.64596558,9.583592,9.948941,167.16681,173.92593,168.48402,175.6711,139.80057,134.75246,145.21146,148.98616
8.127473593,67.35619,113.115524,24.450481,9.626655579,6.8736935,7.3563943,162.84532,168.2518,166.01874,172.27887,126.67132,113.89657,143.00781,122.83798
8.169968843,70.83227,52.60257,27.294668,30.40849495,6.945429,7.422485,141.37732,155.89514,157.10449,171.18558,128.54099,120.959404,136.36162,164.54521
8.218125105,61.45358,52.35266,25.95203,37.96588135,6.9333878,7.2633643,141.87567,158.84875,155.9483,171.02274,125.81317,120.042915,143.90059,173.44246
8.245246887,54.52961,49.326157,16.262367,40.90381241,5.9404607,6.0995,141.33696,160.55939,155.18881,168.78659,127.74837,118.29025,167.6229,168.82904
8.282244205,50.617725,55.141174,13.356414,38.08514023,5.68241,5.8150373,142.86003,162.57922,154.73512,168.76888,130.58159,122.15097,158.79538,156.88965
8.330079794,46.48897,57.706783,15.263449,37.51234055,6.6961203,6.8409724,141.28693,164.03796,152.5949,169.8408,131.95096,125.42564,158.97528,156.12651
