time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
1.253029823,7.846328,4.9801974,35.718674,61.102043,16.811811,17.075403,179.5921631,176.80554,179.3456726,169.43436,173.70906,166.86586,170.13696,161.27637
1.303052664,5.8087306,7.7705665,33.422344,61.747433,16.478916,16.845028,179.7405396,176.82053,179.6785736,169.85933,173.0302,167.6042,170.18079,160.16507
1.350977182,2.201493,10.947421,31.156507,56.58357,16.645052,16.295273,179.4948578,176.99983,179.9343872,170.89658,170.6164,169.28162,174.8437,158.66258
1.400923967,0.55390763,12.822075,29.069454,49.496895,16.687147,16.030067,179.3016968,177.67323,179.5711212,171.33408,169.80818,169.23523,178.16516,156.57701
1.450978041,3.2495608,12.914357,25.783356,44.97132,16.54118,15.970945,179.2941589,177.59099,179.2044983,171.8776,169.54578,169.96649,178.17758,157.81491
1.500988007,5.4000764,12.7572365,23.878866,37.83696,16.40545,16.052523,179.1990967,178.02126,178.4837952,172.35217,169.61845,169.63708,179.18842,148.27467
1.550021648,8.51991,10.256203,20.815144,29.529955,16.10722,16.116364,179.2774506,178.22589,178.3672028,173.14946,170.02878,172.81741,179.22241,156.0204
1.601313591,10.887448,8.413982,16.163292,22.625954,16.014267,16.258951,179.2856293,178.46762,178.0247345,173.40646,170.10774,171.98561,175.88086,157.32014
1.651003122,17.904987,53.046616,11.5944195,10.840937,15.413122,16.265404,179.7727203,178.85191,177.7502136,176.25896,168.23846,173.02876,171.85056,88.326065
1.699976444,19.322733,111.82304,10.564885,7.370676,15.051942,15.922493,179.1381531,177.38138,177.3121796,175.97246,167.18486,175.82799,173.02518,40.372173
1.750957489,17.679863,137.10963,11.616031,4.4145045,14.96604,15.767972,179.1805115,177.30347,177.3117371,175.43245,165.47398,174.99612,175.72964,58.925453
1.801995993,15.858069,147.67528,14.143074,3.036993,14.803927,15.572843,178.9302673,176.02802,177.167099,174.72685,163.465,177.23103,177.17921,152.76645
1.850980759,14.639937,153.07762,18.67277,1.2625357,14.723803,15.525897,179.2624512,175.04816,176.355072,174.70268,162.42207,177.02881,174.79167,170.51523
1.900595665,11.515807,156.19829,22.611027,1.7835572,15.043839,15.730869,179.5629883,174.73361,175.6420593,174.02075,163.36316,174.72496,179.71196,165.69954
1.952052355,7.2206416,151.33371,23.666605,27.103937,16.156555,16.873608,178.5474548,175.91748,174.6931,174.20975,163.81494,171.019,177.08307,149.8268
2.0009799,2.9615417,174.77443,25.538685,42.28697,15.790402,16.892187,176.4273376,178.02483,173.87883,174.04178,170.72755,167.63652,176.26949,4.7906013
2.049995184,0.43114713,12.677996,26.671314,49.85656,15.740968,16.943155,176.6856995,177.05289,175.1703644,172.26364,173.21317,168.69191,173.36815,146.16383
2.099021196,3.4104762,14.414396,30.480524,59.068455,16.045792,17.210337,177.1746368,176.95702,176.9236145,170.86671,174.06026,169.33827,170.1036,147.43396
2.152122736,4.730481,4.297602,30.708881,59.664677,16.97099,18.03248,176.8832703,178.56767,179.9657288,170.1177,175.82841,164.10634,168.88893,158.15732
2.200947762,6.227244,2.4133806,30.806524,56.0051,17.545498,18.404974,178.413269,179.09972,178.386734,170.79245,174.84291,163.86633,172.56927,169.27066
2.250904083,6.69199,0.90999717,31.7843,61.161232,17.500923,18.108282,179.4328156,178.6169,178.4335022,170.86792,175.11479,164.61261,169.92188,166.11363
2.301971674,7.424943,3.699729,32.8022,66.18343,17.413597,17.81489,179.8658295,178.32718,178.6242676,170.75166,175.69005,165.48018,165.24341,162.64754
2.352972269,7.165302,5.979698,34.065125,69.80893,17.341732,17.613003,179.7593231,178.4717,179.0467224,170.82098,174.10487,165.34065,165.11415,160.93323
2.401967287,7.290541,7.2625,34.932564,71.61516,17.154512,17.411804,179.4725037,178.33351,179.5497437,170.66905,173.74974,165.41252,165.04942,158.27
2.452003717,6.931775,7.619656,35.653267,72.12283,16.917849,17.212069,179.4510498,177.82191,179.9604187,170.70766,173.89981,165.99393,165.24507,156.36299
