time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
5.101958513,5.067476,12.6342125,35.71804,69.538124,16.14214,16.645266,179.2561035,177.37228,179.9720154,169.54271,172.66122,165.93858,174.57594,150.36174
5.148723364,1.5090874,9.685903,34.223923,64.4021,16.242855,16.270426,178.5299225,177.8742,179.1534882,170.04373,172.53003,166.69672,178.01169,152.23465
5.199988842,0.29006636,9.173075,33.438118,63.694298,16.318918,16.184858,178.2649384,178.13313,178.745697,170.4673,172.34338,166.9374,179.41115,151.55562
5.255223274,2.9560504,8.00035,29.80137,60.376343,16.497314,16.24156,178.2051697,178.55734,178.9498444,170.8809,170.41801,168.02559,179.33559,155.03102
5.301942825,10.690801,5.911252,19.709446,40.848244,16.009203,16.062895,178.0958557,178.60225,177.5057983,171.47382,169.8837,169.70241,172.08487,173.29994
5.350550413,13.890857,7.7938704,17.988907,33.789886,16.211693,16.387497,177.5228119,179.03671,176.4303131,172.44556,170.0905,170.65193,170.95647,170.14432
5.402962208,14.748652,9.000385,18.319885,30.822659,16.327984,16.601467,177.8535004,179.04059,176.2039642,172.8796,169.55,169.80367,172.51501,163.58119
5.449928522,15.034284,9.136456,19.222607,28.715137,16.577103,16.946484,177.8158112,179.61794,176.092041,173.59662,169.44034,168.68948,174.40262,160.83167
5.501992226,16.6321,7.39096,21.116585,20.682499,16.260086,17.243708,178.6042175,179.27936,176.0054474,175.7017,169.62514,171.67065,171.78842,163.95087
5.558085442,17.493994,3.567821,20.839462,13.176671,15.66053,16.8959,178.8247986,179.07317,176.3005676,176.54231,169.41818,172.49608,169.62239,177.2722
5.601084232,16.466572,1.4295763,21.418547,12.507539,15.42056,16.49266,179.2302399,178.19505,176.4598236,176.48346,168.81262,173.42833,168.09404,176.07738
5.650077581,16.623938,11.328668,21.3528,11.097605,15.463515,16.389748,179.2936096,178.13333,176.512085,176.2955,168.54012,172.83641,168.77232,170.15154
5.703043699,15.981219,170.17418,20.45809,11.188979,15.256832,16.19653,179.6993256,176.99469,176.2148743,175.75447,167.10706,174.49265,170.20459,42.360653
5.75052166,16.771866,152.58759,19.761833,6.718284,15.539493,16.42667,179.7692871,176.64374,175.9282074,175.34204,165.97835,174.7528,169.69598,126.77672
5.801963329,16.193089,151.31934,20.612797,4.8536925,15.860044,16.551205,179.9604187,175.93803,176.7842255,174.3903,166.14331,173.03772,169.97449,157.75656
5.850837708,11.953913,155.91365,27.0758,7.6168737,16.439743,17.485289,179.6439056,175.81993,177.0122528,173.76588,167.71207,170.9061,173.3788,154.41147
5.902986765,9.138907,144.62993,28.72595,8.638542,16.424484,17.639076,179.6098328,175.66849,176.9011688,173.02325,168.05179,169.82617,177.30208,163.81259
5.949930668,7.0378175,150.8886,29.63563,20.360867,16.446608,17.579157,179.3161316,176.121,176.5562744,172.32204,168.21602,169.45798,179.05641,178.56032
5.999971628,1.886163,6.9205604,32.07576,39.56966,15.590871,16.90429,176.8422241,176.05211,175.1737823,171.6159,173.9919,169.95795,176.5959,179.6169
6.055033207,0.24628834,2.675983,32.211735,45.370472,16.20193,17.182892,177.4018707,176.10649,176.6920929,170.75124,174.66594,168.37517,179.62936,167.43022
6.101934195,1.8584636,4.9455376,33.56993,53.311817,16.465765,17.11488,177.8905792,176.22923,177.4602356,170.5221,172.89401,168.84415,178.7219,173.5813
6.150964737,2.811463,5.675404,34.45512,52.09369,17.188637,17.686453,178.2875366,178.61195,179.1684265,169.65327,173.54732,165.93295,176.4538,173.407
6.200951099,5.329949,5.411532,34.302917,55.8656,17.477228,17.74395,179.5674744,177.11662,177.6992798,168.79797,174.24026,166.16101,175.79335,163.43071
6.250487089,6.400307,2.495832,35.00108,59.048534,17.680593,17.765665,180,175.68175,177.3856506,168.01387,174.36208,165.5601,174.21544,157.33492
