time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
4.118159533,6.060907,3.5452497,27.45831,57.206554,17.086636,16.929064,177.53883,179.0094757,177.99103,174.09308,171.61476,167.03175,168.4692383,158.68938
4.166113138,4.194279,3.1936533,26.22357,55.280285,17.069878,16.784775,177.43286,178.8628845,178.23895,174.15785,170.76033,166.92517,170.0717773,157.07968
4.215040922,2.0946171,2.0735817,24.871824,51.426785,17.142141,16.702564,177.36343,178.7106171,178.1641,174.4655,170.65807,167.21266,172.4626465,161.71228
4.264070749,0.3626169,2.291747,24.421711,49.125523,17.272303,16.814362,177.40744,178.5521851,177.79388,174.80106,169.61655,167.97374,173.5253296,163.96898
4.314157248,0.8641138,2.1260564,24.100393,45.382893,17.031454,16.575186,177.67215,179.4860229,177.43143,174.44672,169.14302,168.50339,171.5345001,163.7627
4.366175652,6.7146635,3.8148503,17.280432,34.438828,16.936956,16.851238,177.0014,179.482605,175.3265,175.60287,169.46715,170.93484,177.0299988,170.83495
4.41508007,9.350445,5.061131,14.993574,33.22541,17.0603,17.1912,177.03508,179.6834717,174.65788,175.5172,169.27878,171.61462,178.1088562,175.39659
4.465103388,12.123024,6.603667,14.629299,32.32933,17.207117,17.417374,177.48581,179.7727203,174.98526,175.35088,168.397,172.7289,179.9286652,169.88557
4.514018297,12.671272,7.6883216,14.950984,31.592878,17.379032,17.63573,177.22256,178.9182587,174.44633,175.85701,168.7011,171.3517,177.5798187,166.52376
4.565701723,13.393691,8.333359,15.0588455,29.761889,17.382473,17.812557,177.01337,179.0622559,174.51506,175.86789,168.96883,172.89882,179.3769226,166.08221
4.61556983,14.693672,9.136628,16.385948,27.823584,17.14753,17.864105,177.64174,179.7626038,175.01947,175.50594,168.56308,173.54921,175.4010773,165.14401
4.666097641,11.717612,9.1067705,19.742582,16.995611,17.027328,17.993649,177.93048,179.0140228,175.54811,175.92593,168.38824,174.87721,178.851059,153.47084
4.716067553,10.831364,5.605074,20.890379,13.037945,16.33126,17.254765,178.48172,177.8361664,176.22844,175.21721,168.79279,175.31871,178.9640808,161.33086
4.765069962,11.5189705,1.2908913,20.907352,13.184625,15.493139,16.443098,178.63612,176.5624695,176.24928,173.66325,167.70995,175.83942,176.8148041,177.91954
4.815011978,11.194381,21.059881,20.683767,11.701037,15.494749,16.523104,179.13069,176.1767883,176.0412,173.51555,164.60512,177.06328,176.717514,158.12773
4.864106178,11.605663,145.65967,20.50607,10.199697,15.808188,16.901833,179.01126,176.5705719,176.17438,173.7741,162.58861,178.00177,177.7269287,28.268927
4.914027214,12.070892,145.99971,21.721277,10.294742,16.278164,17.374641,178.8755,177.1657867,176.32303,173.75325,162.10072,177.14232,177.5085449,34.90821
4.966091156,6.554007,120.61577,27.79064,16.837967,17.46657,18.287306,177.77022,177.87117,175.52322,173.94879,164.97847,169.82379,177.1959229,57.615982
5.014101267,1.2368554,0.2832403,30.42457,40.34147,16.448116,17.50878,174.85707,177.9363556,173.65367,173.2053,171.27657,168.44516,176.4829712,158.73413
5.066163301,2.3312895,5.2326293,30.90085,47.576954,16.093773,17.332218,174.55315,178.9580688,174.32704,172.98645,173.15982,167.09697,172.5216217,153.05226
5.115043402,6.402941,15.6587715,32.33917,55.420914,16.068497,17.0357,176.20268,178.1581421,176.30678,171.30681,173.98819,166.36728,167.6700439,150.7754
5.166110992,7.6008577,3.8091488,31.951227,60.25887,16.527437,17.205442,177.33199,178.4017334,177.59245,171.36842,171.27455,166.88757,167.8264313,162.33498
5.21649456,4.8731084,4.28528,29.025656,58.961227,16.687847,17.19603,175.43463,179.5356293,177.2975,171.15909,172.99352,163.3366,165.0231934,163.6544
5.268792868,6.0242147,2.5499077,29.286928,59.24675,16.893316,17.046408,176.56543,179.4215393,178.23674,171.1382,177.34737,164.22531,162.4866486,173.04652
5.319365501,6.5692787,0.34092316,30.213757,58.15203,16.993603,17.00387,177.41751,179.5859833,178.99458,172.1589,175.30717,167.00842,160.960083,173.44273
5.367182255,6.592194,1.2486649,30.432764,58.570705,17.107313,17.039661,177.94519,179.5437164,178.91338,172.70482,174.91457,167.32117,161.1197357,177.02895
