time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
0.690048933,42.402016,50.803574,9.137918,1.3791333,9.03294,9.205068,154.50627,166.5522,162.77379,176.4281,133.37854,127.11723,166.12476,153.93279
0.762530327,38.80484,50.872616,7.061664,2.7872689,9.791492,10.572034,154.88614,168.03337,161.61081,176.86493,131.91058,129.11472,163.86131,152.73093
0.79850769,34.407513,66.13644,11.004031,8.864613,10.8089695,11.94433,158.4068,169.9336,162.43361,176.9628,134.56738,134.2747,165.01595,150.90099
0.838314295,35.885746,68.18399,9.889763,10.371357,11.325954,12.4606495,160.00302,170.98746,163.31526,177.10591,137.76265,137.75891,160.45439,146.89737
0.887928009,44.724247,74.72156,11.708225,15.908669,9.822549,10.980389,161.27654,171.83287,164.73671,178.14532,136.43118,134.05043,154.12135,154.47987
0.925971508,53.122246,82.24907,9.463088,21.431316,7.977744,8.968501,163.7809,170.66869,165.67136,173.98378,132.71886,125.75995,146.1783,158.19925
0.965842485,48.52281,92.08425,3.2122955,23.174335,6.705398,7.353513,166.8017,171.12993,168.45578,174.38657,133.8641,124.66187,142.83812,164.52228
0.997385263,48.132034,103.095894,2.6090202,22.523863,5.201871,5.521906,171.67053,173.26483,172.9649,176.93036,132.1823,122.53918,150.56328,154.04276
1.042452812,56.227123,126.35792,13.982003,10.357404,4.5381613,4.8227167,170.3314,172.89137,171.28375,176.13968,136.24858,122.23676,155.39473,144.34317
1.080276728,45.98725,49.893845,11.715459,11.121389,5.1924458,5.407728,144.00713,163.66428,159.74832,171.37921,140.27121,136.70035,146.84027,150.96065
1.119351625,53.119827,105.52929,5.965092,22.726831,1.9539449,2.45997,168.97243,167.41225,175.04823,164.42105,130.69951,110.695015,160.8616,162.6777
1.158005714,69.73652,129.64153,11.289623,33.416294,1.1468831,1.5387511,166.88388,170.95718,173.79,168.15672,126.55531,114.87282,155.88354,150.15341
1.195662498,79.971664,71.41046,22.290918,41.59741,1.2834419,1.8442988,171.71446,171.79655,177.16385,167.03236,87.146454,109.65139,161.5202,169.242
1.235782862,106.81613,47.915646,7.801271,53.599567,2.369429,3.2730324,172.6376,172.32848,178.71031,166.47963,110.16864,111.12424,157.41153,148.56787
1.275594234,143.21854,38.51432,6.4890285,55.835693,3.6075516,4.6588798,163.46017,170.58171,170.37613,165.69112,110.65755,109.39294,148.01111,164.55405
1.313132286,123.04092,38.01182,10.864063,58.642628,3.3874354,4.2832685,161.81654,168.76245,167.42639,165.8872,112.811226,111.69095,134.07697,161.44173
1.351175785,174.74051,48.344807,39.01851,65.088554,2.985833,3.5086102,161.7271,167.76686,165.3735,168.30243,120.62777,119.47166,47.881714,148.11946
1.390386581,147.21587,47.728546,61.494507,69.54853,2.0682893,2.164646,161.32547,167.51082,163.22447,171.12288,125.46468,123.42572,106.411385,168.55264
1.428632498,128.07799,40.192657,63.23981,63.94856,1.734155,1.7443942,169.01663,168.56403,170.38747,172.90807,120.65602,121.94958,90.046776,178.33644
1.455226898,82.95331,40.60041,45.415142,61.0045,0.37377697,0.4288719,170.47574,167.225,172.80336,173.17265,119.79359,120.59074,119.07078,176.77061
1.503816366,140.62639,46.384426,26.510107,57.813915,1.882008,1.9537448,169.51584,166.88284,173.685,173.73785,122.600975,122.949875,38.44986,169.58354
1.541785955,167.27936,49.23863,20.107323,56.391735,2.449205,2.5048342,169.05511,167.14705,174.29915,173.76541,124.58568,124.89468,131.63281,163.99722
1.580465317,171.62193,48.92241,22.907768,56.442738,4.2824454,4.3519917,156.64798,169.22969,164.22777,174.43446,119.983894,124.982414,35.538666,169.47423
1.613302946,176.41481,49.00772,23.408085,55.99332,5.02578,5.0819535,153.72433,169.02528,161.83246,174.17323,118.42818,122.46299,49.118763,169.28241
1.655948162,173.59215,48.50541,16.985338,54.734783,5.1259847,5.1676702,154.55588,168.23518,162.90892,174.06216,117.703575,121.32843,179.40817,170.25298
1.684360981,172.59998,52.19575,12.250568,52.018387,5.0432534,5.0371895,163.60925,168.50456,170.94832,174.29338,121.21472,122.556915,179.0079,164.24199
1.734548569,178.22104,53.5689,12.413729,51.430073,5.864946,5.7912927,164.36958,169.97672,170.56027,175.9003,128.38689,130.22859,178.30775,162.66147
1.762274981,153.9937,52.877415,19.11081,48.76051,6.7894874,6.581536,166.30232,172.03946,171.35342,177.6656,134.19489,135.3574,172.02023,162.58911
1.811182499,149.6515,52.184185,20.213053,47.302364,7.4572463,7.154287,167.75926,173.4023,171.98973,178.20985,137.12344,136.43483,175.55106,163.85085
1.849884748,26.675268,52.561634,30.268757,43.04798,7.9171305,7.4456863,168.96643,170.75113,173.92773,176.04056,137.14424,135.22742,167.08392,162.88698
1.887658358,27.104462,48.904037,25.761787,32.803715,8.050155,7.64293,166.52357,169.22795,172.14272,175.18268,134.83546,132.02086,172.10468,170.43521
1.925514698,177.26683,48.163834,6.421869,24.70977,8.503828,8.185516,157.04663,169.893,164.18457,175.50575,133.91653,133.63063,177.49562,170.07402
1.963732958,47.604225,54.594425,5.975402,17.9398,6.321271,6.293045,167.33029,164.45648,171.74341,171.41125,135.93503,129.96013,164.5222,158.90202
2.000438929,40.592804,55.453606,5.605144,17.383993,6.544066,6.5235972,159.6837,164.69008,165.88148,171.17126,131.49484,128.74498,172.4488,161.0876
