time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
7.946968079,41.719227,59.80044,6.1617613,31.584702,11.509544,11.206337,177.80446,173.1537933,179.67978,169.5949554,164.50882,149.13205,171.57614,157.15695
7.997946024,43.240723,63.97124,9.249091,32.953712,11.97314,11.702351,178.1878,173.5433197,179.97202,170.6182861,163.58527,148.26353,167.66866,150.53923
8.046970129,45.36628,91.728615,18.202047,28.84107,11.9088,12.01096,177.18971,175.7404633,177.71852,170.8675537,165.3925,141.33359,167.0624,159.80759
8.12203455,41.952244,120.87974,21.660128,22.886713,12.532933,12.8876505,175.99991,179.4042053,176.12686,173.3338623,165.25418,138.62753,170.47438,146.00853
8.165688753,42.728695,124.21127,21.572939,22.705465,12.651626,13.173571,160.61871,174.4631348,165.43802,176.1366882,156.74857,137.39232,169.90706,141.54027
8.216660976,43.75725,128.79959,22.54891,21.847944,13.532834,13.797674,159.54123,173.6328735,164.68013,179.8102417,149.74283,139.13855,168.738,139.47034
8.265595198,45.03124,124.12297,24.295109,26.21842,12.919185,13.15295,169.13548,174.5684357,171.91261,178.5199738,148.27109,138.96393,168.6572,142.52086
8.314625502,46.065163,131.52063,23.677006,4.7344966,7.689751,7.4854274,173.214,175.7716675,175.67142,178.8199768,144.54446,132.82443,171.0959,146.49666
8.364600897,41.706726,125.40436,10.29283,0.43069303,4.1140885,4.2179794,172.74535,176.2268372,175.43527,179.4629364,137.97408,125.158195,162.62778,110.79736
8.415634155,42.18545,45.28858,4.1033163,7.592513,6.134849,6.0990825,174.91365,175.0457001,178.70744,179.4856415,140.41017,124.64525,173.48717,172.15326
8.465645313,61.683292,58.42438,17.447195,20.23601,4.724183,4.790315,175.81665,174.4831238,179.07654,179.5174408,136.47899,114.8451,157.76321,137.01233
8.51664114,79.76298,100.152275,57.303944,52.306572,4.6038966,4.852764,177.42899,176.5376129,177.14014,178.9657898,131.49467,118.73163,114.69629,131.69441
8.565666199,155.45056,90.97029,85.4947,68.75997,3.4151804,3.5945568,179.11395,176.6296997,177.64705,179.8344727,132.4613,112.93705,61.742344,124.40879
8.616652966,154.03456,86.985245,88.13583,71.50267,3.3108566,3.4264555,178.22017,174.4385834,177.5464,179.0925751,140.42598,113.6426,50.45119,133.76694
8.663657188,68.08177,101.10849,79.572044,100.10233,5.045817,5.13557,179.32797,172.5381165,176.96745,178.6855164,154.39348,131.26453,130.63155,84.098625
8.714747906,78.47649,161.63644,74.167305,95.713,5.3367457,5.307992,179.18987,173.8920441,178.0749,179.4677124,157.49637,147.5539,111.12899,116.56815
8.763583899,63.873623,124.421394,74.37117,79.054016,5.5251346,5.433648,179.55942,178.5478668,179.70128,175.4467468,153.71486,142.08798,130.8524,163.0567
8.813713551,55.67702,106.98058,70.064255,71.51812,4.9077597,4.8848333,178.11154,176.7511444,179.61436,174.8120728,151.45378,136.46957,139.5101,163.94252
8.863739252,54.39767,103.36327,59.35343,66.89677,6.1111565,5.902259,179.0202,177.9271698,178.33821,174.361969,150.73788,136.20787,144.27151,160.39201
8.913667917,50.768833,73.87121,44.00712,49.09681,8.336704,7.8354387,178.60211,178.54599,177.59572,174.9447327,148.94942,135.38806,152.08891,165.25229
8.965651751,41.779667,59.167625,16.183643,18.19773,8.5648575,8.015133,176.92043,179.4078369,179.04141,173.2335663,151.78127,139.1479,167.49161,174.63998
9.014657497,35.657482,56.794437,15.032638,3.8331826,10.667174,9.654532,175.74783,179.5616455,179.3003,173.6769867,161.4559,153.71854,176.64554,170.5442
9.065614939,35.264328,56.252655,17.324572,2.8496373,11.883917,10.721978,175.65427,178.5057526,179.65907,171.8483734,168.22269,162.53156,178.86874,173.6589
9.114614964,34.53279,49.745712,17.267092,4.747925,12.402366,11.51555,174.93828,178.560318,179.75932,171.9575195,173.39119,168.62778,178.09297,175.56464
9.164622307,33.60725,40.477146,16.293484,21.503527,12.800421,12.44394,176.14938,176.8356476,179.58646,170.6647186,175.05128,167.92009,176.02895,162.49042
