time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
4.600965977,16.84475899,2.70797658,16.19746,32.27144,15.856169,16.656864,176.33786,177.6063995,175.36942,173.4628,171.3659,172.77133,172.9479218,171.203949
4.649451017,17.53357697,1.316260815,15.769041,27.915546,15.963968,16.744091,176.7461,177.469574,175.70955,173.6072,171.19397,172.96034,169.7828827,171.5523071
4.699971437,18.11028099,1.044364691,14.947674,26.071135,15.974631,16.788073,177.41698,177.3976593,175.53357,174.36328,170.33876,173.6185,168.2650146,172.1157074
4.749488115,17.75860023,0.74414736,14.690602,24.817186,16.145481,16.952997,177.63892,177.4615479,175.90791,174.24553,169.99251,173.56387,169.095108,172.8249817
4.798978329,17.08976173,0.60877198,14.30097,24.041489,16.368069,17.131897,177.5949,177.5955505,176.39288,173.85431,169.13652,173.495,169.8095551,174.9487457
4.851978302,15.83351612,1.369879365,15.798206,24.265574,16.858658,17.633724,177.76996,178.0585022,177.21327,173.82181,169.31041,173.10602,171.4254913,174.9018402
4.897766829,14.11222172,1.457905173,19.246399,23.722555,17.20557,17.982813,177.55191,178.2607727,177.52068,173.36131,169.73311,171.9481,172.9457245,171.6258087
4.948973656,13.19872093,1.954946399,22.909006,23.733852,17.662022,18.47901,177.87477,178.5679474,177.8863,173.32695,169.49042,171.32274,173.8989105,170.8646545
4.999934196,7.960501194,9.917819977,30.96461,23.6485,17.405504,18.12705,177.69913,177.227356,178.41649,171.02788,172.95863,169.28082,179.9476471,179.0844269
5.047664881,5.105609417,17.28704262,31.748552,25.177378,16.63118,17.014729,175.86833,177.6050873,177.90193,170.01079,176.34033,166.38675,179.735321,177.3601685
5.099953175,5.278636932,27.98865128,28.597937,23.398584,16.19528,16.58195,174.65146,179.4721375,177.30956,171.96176,175.7921,165.09431,168.1077881,175.9523773
5.150419235,3.957551479,69.05002594,27.214659,11.921884,15.5271225,15.482702,174.13048,179.8863525,177.42784,171.32298,179.85329,163.24597,179.2412567,173.8187866
5.20001626,6.819233894,85.10422516,25.31291,25.609554,15.726346,15.607584,174.80182,179.5066223,178.08653,171.60567,179.47847,164.83493,169.1953888,164.712204
5.250409603,1.606812239,88.80341339,24.282139,29.220303,15.741145,15.63209,175.2184,179.9343872,178.30603,172.13849,179.5874,164.67369,174.3809052,156.4394836
5.298969746,2.09956336,62.31629944,23.721392,8.5010805,16.639137,16.796158,175.65953,179.4875488,179.69801,172.38873,179.71883,166.18596,173.0793762,154.6310272
5.347702265,1.999977708,33.71899796,24.614668,20.29694,17.17318,17.448824,175.83862,178.6856689,178.90639,174.18637,178.12715,166.56372,171.9089966,180
5.400952578,2.428015471,21.22595215,26.233229,29.878378,17.278778,17.602053,176.0657,178.7405701,178.3478,174.3493,176.35953,167.03815,166.9150543,171.3599396
5.449387789,4.446071148,13.98143768,28.007122,31.639412,17.25586,17.65878,176.19975,178.3773041,177.99687,174.95503,175.18065,167.42612,172.7216797,171.8921661
5.499988317,4.158829212,7.4231987,29.880024,35.58542,17.565254,17.86658,175.96268,178.408844,176.9956,175.54912,174.85481,167.98058,175.4305115,165.1116333
5.549445629,4.569989681,3.473107338,29.355684,36.376354,17.339016,17.322426,177.12839,177.5929413,177.26848,172.83151,175.0305,169.34906,178.0216522,160.4507294
5.598973036,13.12001133,5.408235073,22.713772,38.633583,16.861544,16.914785,176.73715,177.4270782,174.85219,173.8818,171.94026,170.8898,176.0454559,165.5802917
5.6489048,12.64900494,4.996888638,20.658264,36.983223,16.574684,16.626907,177.25298,177.3574219,175.6507,173.86809,171.38483,171.4087,175.8822021,168.7468567
5.699957609,12.92947578,5.607591152,18.900879,36.34431,16.601515,16.720013,177.33118,177.7207489,176.08563,173.94597,170.11871,172.28374,173.1198578,168.4755859
5.747860432,11.53845024,2.401673555,18.445501,35.08688,16.595766,16.756403,177.99492,177.0292053,176.12009,174.01541,169.39584,172.3834,175.6297607,171.453537
5.798908472,9.490695953,0.949563146,18.280949,32.997635,16.746485,16.903982,177.43646,178.1842499,175.47943,175.13513,170.24893,173.1642,179.3559265,169.7388763
5.84944725,8.589107513,1.095394015,19.142786,32.264393,16.7657,16.902609,177.61583,178.0279083,175.8662,175.1037,170.25085,173.0764,179.6847076,168.7940674
5.899960756,9.877209663,1.695467234,19.09429,30.253658,16.508545,17.195833,177.2876,178.6721802,174.38025,176.3123,169.56425,172.76189,178.2606506,171.0999908
