time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
2.853202105,31.7211113,76.73371,13.133966,12.694572,9.503219,8.613131,175.76103,176.49927,177.2827759,170.96762,163.28064,151.67758,158.11804,155.27718
2.901220322,64.68637085,81.83588,38.995445,28.040777,10.723942,9.7370825,176.64047,177.17499,178.8898773,172.43474,161.77785,157.96536,139.92271,176.36864
2.952275038,142.8236694,86.553604,76.4386,26.878689,11.481818,10.50899,177.06682,179.32535,179.2134094,171.9436,166.24184,167.6084,173.7844,166.55644
3.002257824,176.6612701,76.648224,96.27675,17.316208,12.341828,11.745879,177.31824,179.41449,177.7338409,173.0561,168.74696,167.75764,178.39793,177.00845
3.052229404,170.8501892,69.3273,93.396484,16.591412,13.199978,12.778468,176.95045,177.92961,177.8609924,174.5509,168.97389,165.28246,175.41042,178.06638
3.100224257,147.6244202,57.884464,81.57,12.057936,13.691365,13.466812,177.11778,177.2114,178.1500854,174.92532,169.6402,162.07863,172.51459,179.29529
3.151277781,133.0038757,57.31425,71.322296,11.017299,13.684337,13.449762,176.92833,177.55919,178.6847687,174.75883,169.28787,161.65259,175.35681,175.34259
3.203224182,103.9559021,45.946033,54.289066,13.350395,13.449469,13.246484,176.46242,179.55063,178.6699829,173.55766,169.8936,164.18814,169.14015,162.46315
3.254274607,88.61885071,39.069466,38.03588,24.159805,13.011851,13.214462,176.90622,178.71944,178.9693909,172.03134,170.97632,165.12955,177.78423,164.84027
3.302258492,79.88048553,39.67018,28.03428,20.811617,12.510598,12.632932,177.36232,177.8065,178.6437531,169.86755,170.61398,163.02594,171.52872,161.98337
3.351175308,68.30291748,42.127415,25.030256,16.233707,12.050168,12.074142,177.16447,177.11133,177.6744995,168.80527,168.83347,158.44264,173.87547,164.9837
3.402248144,61.97740555,41.102104,21.226435,17.701689,11.273022,11.15962,176.71376,175.42558,177.2506866,167.53632,165.89954,153.05763,175.27423,165.11566
3.452178717,60.84173584,47.87379,19.410763,16.282671,10.289791,10.07919,176.67233,173.54387,176.752594,167.08514,163.08437,154.8586,170.91408,145.4129
3.501264334,52.49812698,50.35016,14.57069,14.717793,8.233754,8.291737,176.63162,173.61696,179.161377,167.61986,155.62798,148.06119,173.01547,158.61934
3.552196503,50.69226456,53.68344,16.994034,14.688623,8.146783,7.6254745,176.15422,174.03136,179.4600372,167.76492,156.34969,150.09818,165.76927,169.8218
3.602247477,49.81920242,59.28214,24.274797,2.9387155,7.854479,7.3738966,176.67497,173.92032,178.9503937,168.71608,154.88235,147.40712,170.80688,173.07188
3.652239084,48.63588333,63.800533,28.308208,5.462675,8.268259,7.2436194,177.58563,175.61969,178.1191254,169.91156,150.31071,149.70216,157.46487,172.56915
3.699991703,39.3486824,68.613235,19.609417,3.0026355,8.284843,7.484169,177.29607,177.68463,177.9060211,171.27776,151.01865,149.89955,164.06317,138.57683
3.751289129,36.6722641,62.467644,21.374006,2.1384478,8.694047,7.989743,175.96855,177.41835,178.9745331,170.70874,157.00105,152.75694,159.64613,172.86328
