time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
8.350830317,38.105843,65.257095,16.57417,18.984009,9.586218,8.844734,177.34315,179.2134094,177.0306549,174.0145,145.89996,139.49532,157.50203,179.69226
8.400868654,49.2334,61.8323,25.46745,15.898038,10.014432,9.692965,176.68422,179.2823486,178.8158264,173.58194,148.21591,148.0416,174.50288,172.72437
8.451863289,99.04142,60.559357,42.948833,13.324015,10.453196,10.407564,175.32126,177.1342468,177.8751373,173.77678,154.1941,150.31671,176.45955,161.4484
8.501843214,140.76663,64.571014,67.6577,15.02255,10.655877,10.789959,175.50554,178.2558289,177.3405914,172.98906,156.68497,149.30869,173.44524,160.2435
8.549886942,169.183,66.43629,84.3637,16.566542,11.157909,11.477974,176.09505,178.7405701,176.9247589,172.87558,162.04823,152.3329,171.46841,165.71667
8.602869749,167.72737,65.820564,84.732735,16.586292,11.703563,12.175259,176.37111,179.2116699,176.6462555,172.69246,163.73721,152.90404,176.16548,171.02878
8.650088787,147.59656,66.39752,74.08756,17.202267,11.660706,12.215884,175.70572,178.9094391,176.6115112,172.842,160.74892,149.96974,179.88635,170.49777
8.699972868,140.59468,66.17967,69.914955,17.171593,11.477305,12.086528,175.75885,179.28508,176.6131897,172.27287,160.8184,149.99849,179.3274,169.52022
8.750808239,137.99826,68.61104,68.24558,18.90499,11.325468,11.871987,175.44228,179.4792175,176.5173645,172.53961,158.76106,148.16267,179.59747,168.31715
8.80189991,135.05492,68.769066,66.173386,19.021349,11.262937,11.782294,175.24052,179.4788361,176.6081696,172.61148,157.83467,147.50435,179.61032,167.70021
8.849830866,133.29768,70.40757,65.45856,20.125463,11.246191,11.695562,175.19107,179.5419922,176.7194824,172.65088,156.51001,147.47389,178.85773,168.06676
8.901859522,133.1665,71.12024,65.192535,20.928368,11.099165,11.496974,175.02153,179.7753143,176.7667999,172.29276,156.19336,148.4854,178.39977,165.6644
8.949865103,99.10982,70.23485,42.434532,21.100607,10.159678,10.311506,174.61725,179.3394165,177.2954865,171.8146,153.77087,146.58833,177.64806,154.82979
9.000855207,91.569336,67.14961,38.31493,17.917147,9.592471,9.405983,174.61769,179.5066223,178.3735657,171.6584,146.71936,143.6485,173.58002,152.08037
9.04985404,74.172745,64.6461,31.212692,14.651175,9.940418,9.498356,174.79115,179.3617096,178.6934357,171.709,149.26431,145.53345,176.70781,153.41351
9.09992075,62.733353,64.536446,26.508677,13.2295265,9.674529,9.1774235,174.94727,179.3928375,179.4833679,171.70953,148.5478,144.5429,167.24289,157.58157
9.149825096,46.278927,66.026,21.119522,13.904079,9.768311,9.126321,175.00322,178.8508911,179.9720154,171.86288,149.14514,143.53348,175.469,161.18015
9.200916529,43.298885,67.20772,9.721522,10.878929,8.526916,7.8378677,176.79955,178.744751,179.4710236,173.43521,148.23863,133.0761,171.88873,143.30217
9.249850988,40.61219,67.321144,8.811578,9.692314,7.5528126,6.8417463,177.8074,179.8898468,179.3700409,174.33385,143.27815,127.84563,176.70218,158.46938
9.300829172,40.886696,62.06219,8.36701,7.0836315,7.4815474,6.8506274,177.41713,179.9160614,180,174.4327,144.24667,131.53143,179.33913,172.90971
9.349932194,38.156624,60.440533,9.29646,9.666397,7.3408284,6.798292,177.53374,179.9259644,179.8332977,174.47134,143.32973,129.67581,174.15683,168.24405
9.398592472,37.401077,58.630806,8.655487,10.038069,7.4733596,6.9352264,177.16647,179.7195129,179.8601074,174.67198,144.5266,133.0331,168.58437,164.27074
