time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
0.685400724,52.31681,54.941067,48.435905,19.534405,11.229053,15.05433559,58.310154,102.7314,66.46171,116.97507,142.26843,138.38733,170.04738,153.98947
0.712600946,52.74162,56.3044,47.74731,19.049232,10.749752,14.57922554,56.645733,99.419876,65.45397,115.78526,139.3247,134.99661,170.15227,152.90265
0.749643087,51.43484,53.7195,45.998276,18.77417,10.699469,14.41502666,54.98003,91.78544,65.43497,110.34552,139.16975,131.82005,170.19522,154.73265
0.798144102,51.924435,52.54397,44.699886,18.17994,10.237292,13.99319267,55.950344,87.85445,65.443726,108.18615,137.21066,131.81903,168.8351,155.36276
0.825439453,52.178093,52.09279,44.37902,17.834906,10.063079,13.84075165,56.41932,89.35848,65.34643,109.236,137.44432,132.34622,168.06633,155.26547
0.875170708,50.388786,51.12118,43.655384,16.633114,10.18584,13.96299458,56.390404,87.11381,64.41892,105.87205,137.97545,136.23802,168.79535,156.44785
0.911632538,49.56165,49.96448,43.413956,15.424515,10.469672,14.33430767,57.68806,105.84624,64.42329,118.68759,147.142,147.05417,168.5181,158.81361
0.938108921,48.350697,49.895416,44.360695,15.461285,10.711639,14.49158287,123.2108,155.85396,132.2241,161.74136,146.20341,128.88235,168.36317,158.47205
0.987286568,45.43246,47.64462,42.09736,14.75741,10.623175,14.68831253,87.786644,141.43501,92.64012,151.34364,143.35701,129.59456,168.45065,161.84584
1.025132656,46.901405,43.59436,42.401066,11.037777,9.934759,13.46987724,60.999725,112.32543,67.05598,137.67883,141.76747,123.88143,166.79063,163.22446
1.05828023,49.4376,42.068882,40.158073,8.432028,8.979994,12.11298656,56.34819,99.364975,62.95835,121.556335,138.87569,126.48769,163.01695,163.5658
1.100698471,50.96874,37.722443,32.673737,6.2994285,7.587678,10.29793262,55.982193,92.766365,63.902576,120.02785,133.95886,116.13717,163.88585,164.63689
1.137803555,58.69148,38.43522,22.82005,24.590134,5.1928983,6.596684933,50.233994,78.71998,64.25298,106.182304,116.57008,102.15997,152.46004,169.30756
