time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
3.730034113,44.331814,48.89116,21.908058,1.516719,13.096008,11.984986,176.30423,178.52461,178.6091156,169.73685,167.20013,164.63052,170.668,165.3008
3.782295227,43.38898,49.645565,22.485783,4.7671947,12.90306,11.797003,176.02965,178.54396,179.080368,169.43826,165.7283,163.57954,171.8098,158.87115
3.831234932,45.065716,53.084595,23.774267,4.5940576,13.158261,12.101784,176.72366,179.50424,178.4635315,170.17255,164.28535,161.93372,172.99878,157.47261
3.880014658,44.9438,52.1119,23.372894,0.56786233,13.250582,12.416033,177.63362,179.7897,178.1021423,170.87457,165.33806,160.65996,174.44574,162.34956
3.931241989,46.265705,47.506702,23.398138,1.7008836,13.011882,12.324689,177.16212,179.6608,178.2843323,170.88269,163.96329,160.35947,171.62482,163.11896
3.982285023,42.10723,44.72017,20.701675,3.0133088,12.227097,11.906434,177.27386,177.71269,178.0860138,170.55014,154.00015,152.50372,173.65262,162.2096
4.031173229,42.052055,40.11924,19.341642,6.278353,11.163696,11.104167,176.24818,178.36456,179.2553101,171.83766,145.5749,146.83516,170.03821,167.41357
4.081279039,44.00389,40.767685,19.720966,3.636904,9.298002,9.326684,175.5493,178.63843,180,175.53642,136.12935,136.39066,159.11838,159.0725
4.131294489,38.911068,46.12754,10.819854,3.5002296,7.1402884,7.1000896,175.52559,177.88649,179.3525848,175.5764,137.97879,129.90622,158.6478,149.24274
4.180089235,36.635307,54.426685,11.684388,11.131848,5.93432,5.8675857,175.66817,175.63837,178.3828583,176.71776,137.99843,121.4217,164.70424,160.6342
4.232302189,70.26403,67.01171,29.826645,13.944116,5.926387,5.8473063,171.36517,170.68582,176.7651672,179.08122,133.82852,121.888626,156.47937,134.8379
4.281289339,155.18787,151.74869,73.45329,68.66576,5.0938916,4.9643974,173.9792,175.75069,176.559906,176.51361,145.57016,136.3071,167.74608,178.53499
4.333299875,149.27277,156.4727,74.372856,73.706604,5.837342,5.794372,175.38123,177.80856,176.4103851,175.60478,151.16264,140.56665,178.13596,172.62032
4.381296396,144.18588,156.41081,73.538124,71.824104,6.413742,6.355669,175.09167,177.69147,175.8155212,175.66327,149.35223,137.82857,178.94205,173.4377
4.430004358,141.73277,155.40285,71.79658,72.67314,6.3056192,6.225858,175.00911,176.27995,176.3881531,175.85683,150.05594,137.89859,178.09166,172.14247
4.479995489,140.95953,147.51906,71.01442,68.48462,5.296055,5.1778593,170.88152,173.60333,174.9862671,177.32832,151.67929,134.70169,174.70445,176.8557
4.530034781,136.55354,146.35487,70.250374,65.35738,6.23753,5.9400315,171.28764,173.06209,174.6403046,178.45464,152.47133,134.33435,175.1717,164.07236
4.581202984,129.09854,132.92737,67.7687,55.85478,7.8002396,7.3689995,171.64726,173.1299,174.7957001,178.59848,151.02415,137.90987,174.35933,163.26224
4.632241011,54.83611,110.47104,36.177177,45.662586,8.063045,7.530773,175.82265,176.443,179.8829498,176.53163,150.83784,137.26514,163.26448,165.21506
4.681275368,52.502693,87.41242,20.041178,33.58801,7.5657926,7.086787,177.60052,179.05498,177.9896698,173.69394,150.07477,140.84222,154.19432,160.76578
4.732250929,48.358486,75.28991,17.161957,30.88792,6.7598424,6.3427916,177.7565,179.14568,178.5724792,173.56616,146.53203,139.60185,167.57193,171.92912
4.781305075,49.739918,71.965324,19.71145,28.961514,6.614497,6.14781,177.04057,178.69884,179.7992096,172.98724,143.7828,140.45015,166.62335,170.50188
4.833275795,46.138645,68.85777,20.34544,23.113956,8.428836,7.699775,175.81422,176.91637,179.8863525,170.70424,149.4836,152.31435,171.46631,169.58855
4.884311914,46.738514,65.87011,21.79393,16.83877,9.611736,8.751471,176.15298,177.00421,179.4051971,170.67436,154.1382,156.1875,175.29092,174.26494
4.933314562,49.960625,49.759773,30.392387,1.8173617,11.089706,10.160297,175.6339,177.00284,180,169.09245,158.90363,156.6564,177.7491,167.23312
4.984289885,47.766144,48.444508,33.197403,3.2704594,11.460422,10.746438,175.436,177.23387,178.8802185,169.4692,159.25179,156.77599,179.01503,164.34999
