time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
4.216660023,1.182336569,11.178432,25.232141,15.799386,16.669498,17.366177,178.23297,177.0535583,178.75981,169.85738,170.28093,167.08685,177.52567,177.32175
4.268614292,0.840000272,9.62355,26.626154,15.484557,16.632994,17.279007,178.00737,177.7510071,179.95575,169.49512,174.50366,165.19327,178.63326,178.83214
4.316601515,3.05037117,4.0154185,32.279434,30.015192,17.424091,17.148932,178.46162,179.1968994,179.0178,173.3014,173.49026,167.42523,168.42921,176.54486
4.366573572,2.903600693,1.0636725,34.83045,35.186035,17.531513,16.725637,178.22954,179.5198822,178.22194,173.71202,173.5725,167.55403,167.00673,166.91998
4.416634083,1.835577011,4.355141,34.05857,38.003597,17.504158,16.623554,178.31482,179.7167511,177.38205,174.58426,172.14853,168.47522,168.15324,160.37225
4.46660471,1.408893704,6.4719324,32.097176,40.943268,17.240183,16.460415,178.03575,179.1034241,176.38647,174.55107,171.8829,169.3196,172.80867,157.50456
4.51864624,4.252476215,8.516868,28.275919,43.4736,16.830103,16.524714,177.99767,178.723877,176.33157,173.88966,169.99234,169.74051,176.76038,160.8979
4.566609383,5.974581718,8.259801,24.693058,43.730053,16.489845,16.361305,178.51666,177.2519836,175.5838,173.52515,170.12076,169.51811,178.39452,163.53249
4.616600275,9.040441513,7.3349724,19.651176,42.63377,16.340284,16.09472,178.74725,176.236969,175.40132,173.02753,170.2146,170.23921,179.88985,165.99529
4.667586327,15.46362972,16.27953,15.53554,45.902252,16.395702,16.224825,178.20943,176.6906738,175.68929,172.43587,170.3789,170.32199,174.72533,157.83208
4.716602325,15.71391869,19.903038,15.99834,46.125675,16.106726,16.28272,178.18596,176.810379,176.28505,172.11993,169.70615,170.46153,174.43915,156.74928
4.766597271,14.3410368,22.7631,18.138496,45.119816,15.878391,16.205832,177.86264,176.8608704,176.63785,172.10573,169.33923,170.03928,179.2561,155.2098
4.816612482,13.83619785,23.487808,18.517382,45.013332,15.766439,16.285618,177.83308,176.9614563,176.72266,172.16687,169.18237,170.12646,178.62341,162.98898
4.869818211,14.01778889,26.22139,18.800413,41.998917,15.858093,16.392471,177.95712,177.0489197,176.93878,172.28697,169.12923,170.92741,176.37495,163.30267
4.919870138,13.95066166,28.276165,19.296759,41.633305,15.812651,16.518745,178.77939,176.0670624,177.2387,172.06148,168.30576,170.97133,175.5056,157.37372
4.975893974,14.28248787,178.75447,18.321255,26.240128,15.827333,16.553385,177.80963,175.1406097,175.58366,172.1547,166.0669,172.7169,176.05399,162.37727
5.019705534,15.52116394,176.7302,19.018875,20.933357,16.19953,16.89925,177.62767,175.9434814,175.27867,172.83992,166.6747,171.39992,173.0793,172.97302
5.070555925,13.29801178,170.40665,22.495878,17.562618,16.776304,17.57677,178.35217,175.7873993,176.96867,171.93834,168.59175,167.3994,174.38863,147.3894
5.118662596,8.690815926,175.58495,25.845076,17.238316,16.690855,18.04536,178.02284,175.1546936,177.15433,169.9838,169.87534,167.05743,178.28444,171.7626
5.168571949,6.028313637,36.98369,28.982212,17.290512,16.286873,18.475647,176.99612,176.9742279,175.34149,171.30325,173.04912,166.75853,178.22943,160.71628
5.216632128,5.017469883,25.173018,28.922062,17.487846,15.864504,17.876938,177.54727,175.6156311,177.12874,169.31293,172.86536,166.5401,175.1984,172.31598
5.269642115,1.314177871,11.345276,27.532969,16.126976,16.299679,17.569576,178.67499,175.8452606,179.05621,168.76782,171.03998,166.55344,176.6788,173.64938
5.316567659,0.513581157,12.033471,27.608606,16.087376,16.643538,17.533155,177.76147,176.7352905,179.38292,169.02617,173.33876,165.9566,177.18756,175.32848
5.366607666,1.54800725,11.042289,28.415533,16.31487,16.761295,17.485994,178.03596,176.6499786,179.58977,169.12408,172.74527,165.9693,177.48727,177.26183
