time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
4.045277834,3.4338186,8.334395,28.927322,15.894821,16.47899,17.279501,177.2834167,179.84172,179.81337,170.68176,173.35493,164.73645,176.01587,170.2582855
4.099988937,3.5209768,7.109588,29.295263,18.104294,16.31222,16.885874,177.9472809,178.98682,179.87645,170.214,172.32104,164.27385,175.36412,169.7089386
4.147996187,2.460527,5.7274156,29.05855,21.283897,16.41152,16.640484,177.7513428,179.63899,178.9876,171.44888,171.85706,164.59814,176.69452,168.1474457
4.197980642,1.5768151,3.663029,28.47709,24.56997,16.624832,16.631908,177.7559662,179.89346,178.85004,172.00046,171.46536,164.8625,176.18411,169.2454987
4.247926235,0.90655017,3.7655642,28.01938,38.53834,16.662092,15.880625,177.611145,179.81024,178.28867,172.21295,169.59962,168.70438,174.93274,174.0238342
4.300017595,2.1838195,6.4805617,26.687233,41.41338,16.292583,15.61063,177.45047,179.80217,177.23996,172.92946,170.90022,168.39986,173.34871,167.3367767
4.348891973,2.730221,7.712102,26.328337,42.28702,16.161476,15.527837,177.802948,179.21616,177.0881,172.7916,170.32304,169.35535,172.72923,166.6395111
4.398987055,3.361967,8.802276,25.070086,43.891922,15.939788,15.521726,178.296936,178.86823,176.60522,173.05502,169.76233,169.50766,171.85176,163.3430634
4.446751833,5.9748774,10.875671,22.799957,45.258022,15.605731,15.326937,178.5461273,178.13942,176.08737,172.8276,168.03622,171.51894,179.29279,159.67276
4.49997592,13.924474,16.656351,12.681963,46.888638,15.495759,15.6249895,178.4841766,178.54451,176.03093,173.2186,167.10858,172.30739,176.63127,168.9070282
4.548980951,17.942982,18.962645,10.0235405,46.565357,15.40329,15.814744,177.6914673,178.61746,176.05696,172.9814,169.13925,172.67583,175.62936,169.1519775
4.597946405,20.100607,19.449015,9.326367,44.377567,15.392768,15.873697,177.7986755,178.93706,176.36928,173.15729,166.66402,174.67896,175.03008,171.1502075
4.649885893,19.68741,19.614677,10.135488,40.597893,15.409857,16.044346,178.5672607,178.70366,176.41985,173.74425,166.48,174.84993,175.4557,177.1740112
4.699004412,19.03108,18.29788,11.428994,36.30873,15.297905,16.034927,178.6721802,178.40112,175.34769,175.01248,165.02165,176.67302,173.56259,176.1810303
4.749940395,18.249022,17.73062,12.367223,34.361496,15.281961,16.009277,178.1972198,178.91357,175.06255,175.34174,164.361,176.42224,173.41718,176.1607361
4.799109221,16.049374,174.71556,18.939816,24.16587,16.12288,16.969433,177.8675079,176.93094,175.67514,173.6148,162.06937,176.15839,169.57678,177.0830688
4.853518009,15.267547,172.81981,22.743982,19.675232,16.74921,17.778553,178.0276031,177.32854,177.01987,172.52534,164.01785,174.58813,169.04272,173.1657562
4.898991585,12.675241,173.93698,26.457542,18.464252,16.562386,18.045944,176.993515,177.45348,176.7793,171.1939,167.9428,171.37114,171.59671,177.2996063
4.948954821,6.563963,176.90901,30.396544,18.453995,16.483095,18.171968,177.7416992,177.9756,176.96674,171.44333,170.95438,170.04654,175.90422,169.5322113
4.999001741,0.26169598,26.277603,36.08335,17.42473,16.488028,18.48671,177.0501099,178.81683,177.06114,171.27986,171.1704,167.41855,177.21722,175.4736328
5.047917128,4.334179,29.513615,39.737892,16.53045,16.848858,18.557941,176.8383636,178.84851,177.69997,170.67163,173.37738,166.67162,173.34203,151.8067322
5.098986387,5.357561,12.274879,35.08828,12.789133,16.77951,17.796507,176.6616364,178.21182,179.1656,169.11812,178.3427,168.96648,177.25583,167.645874
5.148907661,6.8510566,13.915459,33.098747,12.124747,16.64876,17.413836,177.3679657,178.20854,179.1906,168.97206,173.42387,168.15884,176.88452,168.6659546
5.198963881,8.032968,14.257702,32.49702,11.122132,16.683638,17.219995,176.6301117,178.52992,179.82527,168.96846,176.13937,165.6335,175.51349,171.0883636
5.246729374,8.430118,13.4,33.11196,11.03255,16.72769,17.159052,176.6862335,178.97989,179.59698,169.34361,177.34177,164.78485,176.0357,171.8108673
