time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
3.100988865,2.397268772,10.209335,33.920612,15.150923,16.87036,17.838484,175.88576,179.3740997,179.11418,170.44968,176.83046,164.3758,175.33481,177.59563
3.149938822,3.522478104,7.0295067,34.51576,22.707111,17.048355,17.452045,177.05469,178.2135925,179.92867,172.15054,176.93874,165.40303,179.15604,178.382
3.199929714,3.873026133,6.015357,33.144665,27.08721,17.184649,17.07894,177.7235,177.7045746,179.82982,172.77281,174.98639,166.33109,175.49936,177.21483
3.25096035,1.652800441,5.515976,29.922064,29.740927,17.339373,16.858742,177.86026,178.2187347,179.10518,173.30359,174.04825,166.67471,175.20558,175.47926
3.299930811,1.042301536,5.1308365,26.173002,31.89061,17.012789,16.65486,177.91156,179.9801941,178.12695,172.84216,172.83922,167.3406,176.08313,177.99649
3.350894213,6.290364742,2.6913002,20.562588,34.986317,16.605291,16.039835,178.60757,177.9833527,176.80579,172.79149,170.2276,169.02174,178.9936,173.71883
3.399947166,9.638757706,1.1489288,16.225252,37.27241,16.376127,15.896293,178.91194,176.5279999,176.0077,172.41228,169.71028,169.54189,176.78386,172.25879
3.449966669,12.63422775,3.7626512,12.986633,40.902718,16.360617,16.18775,179.62674,175.6208038,176.56995,171.95534,168.97017,169.72018,175.71663,176.17181
3.500907421,17.84279823,12.8901615,11.196826,47.948784,16.479628,16.564001,179.30254,176.1797485,176.60458,172.29912,168.6309,170.07599,172.24887,172.6959
3.55096817,19.81411743,17.23314,11.612145,50.03004,16.278189,16.673046,179.0637,176.4140015,176.77655,172.02759,167.83418,172.04337,171.77017,172.42671
3.59993577,21.1628437,21.54556,12.530494,50.831356,15.865316,16.547138,178.82063,176.6407013,177.00983,171.82698,167.55931,172.25084,172.80548,169.69473
3.64998126,21.71095848,21.986427,14.283595,47.96358,15.524418,16.32294,178.94093,176.3516846,177.18979,171.48314,167.57127,171.82193,176.24823,167.05122
3.699880838,19.88653946,22.036106,15.240822,43.719505,15.39794,16.293264,179.05891,175.8939056,176.28105,171.96916,167.9686,173.10056,177.80081,165.90927
3.749898195,19.20093727,24.958395,15.968003,39.61013,15.1501,15.945718,179.53604,174.1411896,175.5445,171.976,165.8933,173.76799,176.59825,165.18153
3.799983025,19.50019264,156.84697,15.629187,22.280022,16.142435,16.979692,178.02394,176.7911682,175.46982,173.73892,164.74263,171.5082,173.9384,76.69971
3.848658562,16.51791573,149.88779,18.681875,15.263084,16.854595,17.544138,178.2681,177.0716858,175.91687,173.74341,165.76141,172.39755,175.72418,152.0975
3.901923895,12.13215923,156.15077,20.855864,14.171711,16.849754,17.882523,177.77304,176.7096558,175.66997,172.78581,167.83626,170.42754,178.88388,143.26189
3.950945377,7.141441822,6.5253105,25.594048,16.04463,16.39546,18.281971,177.68877,176.4344177,175.05672,172.04166,170.1888,168.69357,179.67134,161.86942
3.999925375,4.299698353,13.512607,28.484203,17.07545,16.151659,18.06038,177.99336,175.2227783,176.59175,170.05917,171.7652,167.48898,178.94537,117.79371
4.049983978,1.797002792,10.777019,26.675413,17.17955,16.676237,17.965548,179.66022,175.3255005,178.32648,169.66307,164.1418,168.71347,179.85461,170.01187
4.123496771,1.611190796,12.133703,25.490004,16.482925,16.561666,17.601318,179.55194,175.6414337,178.43176,169.65216,162.9336,168.4706,177.05627,172.02895
4.166644096,1.748428345,12.120096,24.62034,16.10057,16.567225,17.471111,179.69353,175.8956604,178.48483,169.65955,165.74765,168.3865,176.92183,174.07234
