time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
2.003332615,10.444533,9.979592,23.784178,25.67819,16.239704,16.498842,178.969574,177.602066,175.98589,176.34334,170.48573,171.14528,179.8332977,175.54442
2.053348064,10.412309,10.1832905,23.601751,25.681152,16.16647,16.478014,178.8809052,177.8020477,176.1375,176.17342,169.62613,171.27148,179.5102081,177.67073
2.102227688,11.167682,10.38834,22.87612,25.60727,16.155243,16.448116,178.7733002,177.7484741,176.22653,175.57016,168.55675,171.3399,178.2549286,179.37224
2.151310682,11.912573,10.0841255,22.19999,25.59547,16.138296,16.47168,178.6255493,177.4912567,176.02724,175.58696,169.08434,171.40161,177.835434,178.36372
2.204280615,12.885875,10.103397,21.423428,25.891445,16.229334,16.618145,178.5492249,177.4834595,175.80487,175.67169,169.50754,171.55582,178.0240326,179.319
2.255358696,14.128082,10.637763,20.68807,26.156582,16.342491,16.885193,178.3726044,177.8764191,175.75793,175.93958,170.59541,171.70093,176.0787659,178.78099
2.303328276,19.476177,10.660881,18.345692,26.854671,16.646864,17.355486,178.7245026,177.9380493,175.23613,176.29391,170.63992,171.59227,169.6954193,178.41327
2.351276875,22.148039,9.525016,17.182487,26.616352,16.742456,17.505726,178.9191589,177.7459717,175.35083,176.62756,170.26929,172.04892,168.0095978,179.13226
2.401250839,22.379768,8.381268,18.01156,26.732334,16.570385,17.213892,179.2524261,177.6011658,175.05469,177.08846,168.10764,174.02534,167.3511658,179.22493
2.45334816,19.07901,8.025241,21.47678,26.99431,16.518421,17.143185,179.808197,177.1313782,175.16928,177.18184,166.29797,175.30238,167.1278839,173.7364
2.500078917,17.746784,7.742581,20.183617,27.16286,15.760821,16.809555,179.7692871,176.4065247,175.39737,177.08415,164.80562,177.14795,177.2893372,169.57414
2.550587416,21.313307,4.9131856,17.35267,30.196882,15.293192,16.189428,178.2911987,176.6358643,176.58,177.74353,162.85005,179.62726,172.6010437,172.74974
2.5999825,11.832647,5.128392,18.96359,28.01078,15.145879,16.196737,178.6265411,177.5523071,176.8917,177.80785,165.31963,176.08792,168.1935272,171.0442
2.654290676,9.951036,4.01537,18.983097,27.658638,15.049259,16.131193,178.9827728,177.9700012,176.92564,178.07288,166.19034,175.31381,170.5593262,169.92752
2.704207659,7.5121975,3.5395012,21.095463,27.524996,15.03273,16.05892,179.2008209,179.0258026,177.08469,178.71564,166.35027,174.44972,168.0540619,171.1901
2.751264572,4.8809414,2.0478442,25.846354,28.005035,14.95518,15.865641,179.0773926,178.9180756,176.89642,178.85995,166.42223,174.27397,170.201828,171.74112
2.801188469,3.0188906,1.6385305,26.70084,28.313326,14.860411,15.637132,178.6289673,178.8020325,176.67279,178.85619,165.54314,174.17589,168.7869873,172.16132
2.853277683,13.807436,4.039051,18.151161,26.510033,15.195845,16.12389,178.805954,177.3352966,176.54922,177.94223,163.71817,177.83127,179.8429718,173.40547
2.901204824,18.028915,6.2695093,17.173433,25.210047,15.409178,16.303463,179.1277618,177.4051971,176.24948,177.56055,163.91806,178.18372,179.0508423,174.9647
2.95583272,19.889793,7.951989,17.93064,25.313877,15.567156,16.496881,179.375351,177.3194733,176.01424,177.22992,166.85692,175.40904,178.0364532,179.52893
2.99998951,21.842493,8.961092,18.048536,25.149185,15.687618,16.62027,179.3654022,177.2241211,175.95125,177.1595,168.22165,175.08713,172.6245575,178.67027
3.054176569,19.23789,8.784651,18.897072,25.999226,15.884781,16.98335,179.4394073,177.6459656,175.94899,177.5471,168.19757,175.64934,178.480423,176.84967
3.106323957,17.634817,9.147097,20.206358,25.864004,15.957039,16.98418,179.5142212,177.9887848,175.96661,177.63222,168.7992,175.19305,178.6886444,173.74696
3.152222872,15.501242,8.016748,21.591991,26.574167,15.853231,16.80835,179.8417206,178.267746,176.09555,176.88925,169.64246,173.15724,176.967514,170.30377
3.201227903,13.853694,7.7072654,24.026833,26.815311,16.16923,16.593254,179.8208466,178.5300598,176.08173,176.81726,169.20982,172.62436,177.4365234,172.90933
3.25225997,13.9887295,7.694319,22.980663,26.491028,16.263683,16.586903,179.3912201,178.0983276,176.0372,176.16757,169.4186,171.82051,178.0190887,174.48582
3.30222702,14.942721,6.9634523,21.830896,27.052,16.30665,16.713957,179.5154266,178.0754089,175.89204,176.3329,169.305,171.99252,173.1053009,176.48402
