time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
6.152203083,13.332785,1.7329133,17.237371,29.877108,14.568164,15.883706,179.1295624,179.0416107,175.75467,179.00005,167.68999,176.4463,171.8204193,170.52377
6.202223063,12.486406,0.5366834,19.346199,31.614796,14.609869,16.056314,179.1106567,178.8701324,175.7197,178.66206,167.76367,175.21295,171.9472046,173.09464
6.25120306,9.689029,0.94315326,21.746721,30.908234,14.794676,16.00654,178.6639557,178.3010712,176.58131,178.44328,166.26672,177.20718,164.9359436,176.16722
6.30221343,6.697702,0.83415616,24.291122,30.190376,15.050573,16.10387,178.9119415,178.0562897,177.35292,178.25458,166.44783,176.58119,162.5250549,177.36752
6.351234436,3.9872282,0.63087064,26.515112,29.412722,15.373664,16.174171,178.6869965,177.9530945,178.07632,178.16356,165.60744,175.92761,161.7929993,178.18188
6.403232574,2.6939898,0.22555351,27.686625,28.814894,15.573683,16.28026,178.4810791,177.9201965,178.09596,178.34375,165.24718,176.22986,161.3296509,178.27342
6.454233885,2.0589952,0.6431576,28.232687,27.781086,15.50731,16.102798,178.46315,177.831543,177.83472,178.50838,165.78525,176.19084,164.1669006,179.48717
6.504244566,6.3810697,3.4230826,24.164526,28.347244,15.670698,16.08761,178.6576691,176.6793823,177.65164,176.83968,166.89804,175.19617,173.2979889,179.19472
6.553309441,8.12852,4.7637415,22.839802,28.657072,15.87864,16.177528,178.7985992,177.0832672,177.39113,176.78781,166.91374,174.14561,176.6010132,178.82312
6.606292248,9.005884,5.468914,22.51062,28.344913,16.004583,16.240023,179.2188873,177.0621338,176.9986,176.47124,167.59134,173.0077,179.8846436,179.88985
6.655253172,9.995758,5.865146,22.323822,28.599058,16.07469,16.288275,179.5803528,177.0584106,176.91891,176.19939,168.15422,172.98096,178.6454926,176.74405
6.701211929,11.06959,5.9520316,22.201109,28.522282,16.109644,16.276348,179.8934631,177.1776886,176.75476,176.22388,168.47304,172.75412,177.0294037,176.24693
6.751179218,11.333308,6.712151,22.481657,28.17689,16.079142,16.240633,179.8898468,177.2229156,176.70241,176.17442,168.3902,172.89366,176.6585846,175.43477
6.80220747,11.896912,7.381157,22.06498,27.482653,16.138874,16.358335,180,177.1905518,176.58537,175.9331,168.00298,172.6524,176.1790924,175.63054
6.851223707,13.050428,7.770794,20.202374,26.939304,16.007036,16.359026,180,177.3728027,176.26198,176.16467,167.81807,172.71112,174.4848633,176.72522
6.901148319,15.00313,7.2558513,16.88457,26.781822,15.968165,16.407228,179.944046,177.4176636,175.96143,176.19151,166.69044,174.51816,174.8465881,177.64008
6.953296423,17.26976,6.1907105,15.285175,27.49219,15.845604,16.520607,179.9720154,177.3676605,175.63487,176.62488,166.93767,174.23549,170.8463745,177.78264
7.005213499,19.861155,5.4782944,14.825777,27.196281,15.6432,16.551264,179.8559723,176.9079285,175.62735,176.98045,167.09148,175.85106,168.0593262,177.57375
7.053349257,21.283407,4.1691766,14.027133,27.422932,15.286653,16.433807,179.114624,176.811554,176.06721,177.2962,164.43036,179.73386,169.1336365,177.71397
7.106223822,74.23738,1.1012734,34.377327,28.582293,14.593723,15.814882,178.5702667,175.5600433,176.50066,177.75859,164.6851,172.85133,176.6178284,176.28174
7.152175903,99.905815,0.15450506,60.863525,28.668526,13.948933,15.220048,178.3559723,175.0711517,177.25996,178.143,165.62799,167.72572,135.234314,178.73529
7.201234579,82.72772,4.3217335,51.43037,30.277159,12.951223,14.043637,177.3470764,174.9940491,178.3245,178.39317,151.46478,149.35054,160.324234,177.08005
7.251175165,31.930235,4.4501224,2.3079166,29.945545,12.982469,14.046169,176.9937744,175.0970612,178.33727,177.79112,151.00548,154.62698,177.9232941,178.51627
