time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
4.201705456,1.7809218,5.060588837,27.92346,33.042484,15.111359,15.215376,176.1909943,171.16037,174.43552,172.97514,176.66669,173.437,149.14119,170.9795074
4.230592251,5.946958,5.491050243,23.294155,32.62825,15.432976,15.443662,177.9267883,171.96733,175.53918,173.2631,175.9742,177.68115,161.7725,168.9347687
4.280471802,11.403648,5.992371082,19.930317,32.50984,15.327724,15.460619,178.6937256,173.53203,175.57515,174.14926,173.76567,175.1821,170.69524,166.4152069
4.319076538,15.418055,5.45459795,17.787634,32.04088,15.590821,15.996022,178.9699554,176.31113,174.70987,176.27231,172.20285,176.17181,177.27243,165.9585876
4.36202383,20.281122,6.349712372,17.629562,32.8171,15.634053,15.987358,177.5439911,178.16208,172.30656,179.65338,172.50552,173.71635,170.57184,164.2652588
4.413008451,20.429512,7.315660477,17.095932,34.7806,15.606912,15.908832,177.9949188,176.95296,172.59352,179.31929,172.64706,171.09518,171.96338,163.6199646
4.452609539,17.54202,6.724178314,16.845324,34.23875,15.922045,15.9480295,177.9432678,176.86006,172.70146,179.09474,173.23982,170.2258,179.82866,164.1348877
4.490798235,16.730703,7.361539841,17.026186,34.968166,15.99378,16.059328,178.7003326,177.27005,173.23647,179.34567,173.51988,170.55261,172.93372,162.7931976
4.533666134,18.014654,6.936131477,16.557953,34.72919,15.898475,16.00627,179.792511,179.7059,173.30211,179.72516,172.82523,172.43878,174.52731,163.693985
4.575387955,18.812914,6.608119488,16.129522,34.53754,15.865253,15.970648,179.4651337,179.76343,173.3501,179.8972,172.57309,173.31311,175.14647,164.0874786
4.613694429,20.800772,6.588028431,14.647962,34.666454,15.805356,15.935807,179.4383698,179.7897,173.31296,179.66544,172.16365,174.04128,176.62315,167.197525
4.652038813,21.26737,4.232765198,14.511644,32.923977,15.615643,15.943618,179.6878357,179.65451,173.87816,178.57976,173.02632,172.62259,175.96458,171.2235413
4.701945543,21.772268,2.699143648,13.539707,31.300526,15.672341,15.893151,179.616394,179.84804,174.4449,178.27625,171.75066,173.18329,177.09996,177.0809937
4.744042635,20.96754,1.111179352,14.268361,30.54302,15.805205,15.944065,179.6890869,178.81352,174.48824,176.9035,178.52832,173.57208,177.9095,178.3432922
4.781246901,21.026909,1.63014853,13.972657,28.352654,15.923376,16.202246,178.825119,179.19398,174.22578,176.56783,175.0307,167.41003,179.65282,179.0282288
4.819391489,20.644321,1.747980475,13.818364,28.453976,15.804516,16.007841,178.7945557,179.23792,173.8664,176.43866,174.45146,165.55104,179.79921,178.8537903
4.845936298,20.325304,1.68644011,14.121478,28.67777,15.603115,15.881623,179.6602173,179.50623,173.04144,176.6807,174.8436,166.5781,179.47548,176.0019684
4.883829832,20.405626,1.605959415,13.97902,29.46875,15.286704,15.46112,179.1139526,179.3418,172.60861,176.89201,176.82823,167.69403,179.4095,175.9370117
4.936727285,20.17824,1.988987684,14.153063,30.277216,15.163775,15.441443,178.6070251,179.50148,172.314,177.17021,179.57385,172.30377,179.82085,180
4.962612391,20.601688,2.074336767,13.617223,30.231098,15.170353,15.497727,178.1298828,179.47772,172.1977,177.17332,176.80891,173.07423,178.31937,178.8768921
5.012674332,22.636026,1.36959362,12.171906,30.646517,15.203258,15.530414,177.8888092,179.68163,171.6628,177.6756,173.9604,174.68956,173.33006,178.5970917
5.037881374,24.86562,3.066820383,11.471691,29.978258,15.252093,15.525195,178.2188416,179.93439,171.42136,177.89001,175.16689,172.72516,166.96466,179.9093323
5.076187611,27.516645,4.293498993,10.930252,29.509209,15.23886,15.495479,178.3267059,179.82982,171.27914,177.91708,176.5293,171.95732,162.7035,179.0869904
5.113759279,31.322365,3.934475183,11.990791,28.907965,15.357681,15.511601,178.5546112,179.51582,171.27399,178.26122,175.36691,173.05957,157.47119,178.9654083
5.153715134,31.582407,2.60684371,14.220631,29.392878,15.195155,15.364155,177.9455566,178.36505,170.63869,178.20604,175.68752,171.3586,154.92776,177.806427
5.204455853,31.739294,1.772440314,17.240055,29.823452,15.137616,15.428418,177.2163849,177.54607,170.57916,177.729,178.74539,170.298,155.57321,176.3408203
5.231501579,27.784494,0.134170383,18.049032,30.700588,15.231881,15.708383,177.8016205,176.9973,171.32945,176.92717,178.83331,168.75725,164.941,174.1490326
5.270025253,26.808777,1.15233016,14.986604,31.917257,15.183477,15.414354,178.0928802,176.47379,172.32964,176.13704,177.74718,169.09944,173.20811,174.5296478
5.316359997,44.61321,2.191691875,0.6864256,32.428642,14.918864,15.032361,174.2993927,176.00299,170.88148,175.47034,178.87238,165.98032,174.74423,175.8280487
5.357257128,29.925014,0.545722187,2.7526417,32.54032,14.223702,14.47208,171.8277283,174.91322,170.33185,174.68694,175.52249,164.74265,176.57536,176.4173279
5.387396574,7.096939,2.339168072,22.249233,32.28171,14.439494,14.613822,173.4480591,176.08939,171.5216,175.56676,176.60245,175.37224,162.0437,178.9571228
5.432236433,0.88779306,3.780666113,30.076002,31.817123,14.632396,14.753641,175.3118896,177.57706,173.00922,176.39923,174.62334,175.02345,162.31529,179.3394165
5.475456238,2.5786088,4.060424805,32.454693,31.483837,14.931035,14.887753,176.0757751,178.02394,173.5508,176.4263,175.3898,175.90599,160.97247,179.4852753
