time,L_elbow,R_elbow,L_shoulder,R_shoulder,trunk_forward,trunk_sidebend,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,L_wrist,R_wrist
4.534276724,13.74416,15.803901,22.033394,23.657925,15.948192,16.300823,179.5720367,178.05447,175.29875,176.65578,171.46375,175.02724,166.92145,168.50966
4.583240747,14.711166,15.598848,21.040543,23.310118,15.955909,16.40955,179.5441284,178.0681,175.09555,176.6931,171.06111,175.19188,166.26945,169.25247
4.634203911,17.062815,14.961491,20.584589,23.9688,15.944102,16.552809,179.5134125,177.91304,175.00365,176.51872,170.43312,174.76074,165.06221,169.85669
4.684268951,19.326841,14.661864,20.066015,24.273956,15.852006,16.656887,179.4058685,177.90108,174.89468,176.5244,170.62271,174.68599,164.36377,170.06857
4.735202789,20.60326,14.134699,20.396152,24.470787,15.810683,16.66045,179.4906158,177.83652,175.06528,176.62796,169.97574,174.8884,163.59679,171.31715
4.784279108,19.796116,8.084418,21.914043,29.59814,15.309848,16.33351,179.846756,177.64307,175.79153,176.18796,167.06012,176.03235,169.23947,169.96198
4.836265564,26.002678,1.8291688,13.922841,33.980762,14.940589,16.071285,179.5616455,176.68341,176.98953,174.30627,166.35872,176.1094,169.45303,179.69289
4.88427186,36.152256,0.28116015,1.7602528,32.60155,14.935026,16.27256,179.4803619,176.76782,177.0869,174.12666,166.74106,177.33832,171.44115,175.32135
4.93223691,37.529152,0.67231244,1.2225333,30.886032,14.724608,15.756056,179.4654999,177.26933,177.19473,175.43018,165.05733,179.61537,171.95456,177.103
4.980975151,37.422108,3.7275684,1.7894726,30.80161,14.664267,15.505828,179.2587433,177.19794,177.6698,175.54134,165.04993,179.4287,172.3525,171.99182
5.032224178,42.933605,5.6039896,2.8032355,30.671144,14.408592,15.204195,179.0033722,176.71657,177.88419,174.96169,164.18393,179.06874,166.02435,169.43858
5.084301949,45.26993,3.8403788,1.0334401,30.451588,13.94984,14.849143,179.2062225,176.14664,178.08643,173.8578,163.90701,177.82884,159.40189,177.20831
5.135211229,46.860695,2.7271366,2.1767278,29.828514,14.036246,14.901662,178.9537506,175.92238,178.35587,174.1142,163.6171,176.14862,157.13077,177.2372
5.182274103,45.598774,2.8780043,5.830421,29.978525,14.131315,15.077393,178.7174683,175.75134,178.47542,174.38496,163.4175,175.58575,156.19087,175.98657
5.233246803,44.365063,2.6122444,11.168457,29.982279,14.231859,15.260088,178.5466614,175.70184,178.65929,174.59828,163.42357,175.80618,152.6338,175.96992
5.282248735,41.35523,2.7474456,17.393879,29.877289,14.291289,15.117411,178.3428192,175.99904,179.00455,174.96042,163.6245,174.54402,149.03712,175.9035
5.33218956,38.29682,2.0700865,20.719889,29.77474,13.989987,14.705974,178.2334137,175.93884,179.17007,175.05193,163.8414,174.28854,150.0141,173.57744
5.383801699,27.154558,1.0374088,21.144417,29.614716,14.582238,15.564101,178.4419098,177.16399,178.82146,176.58354,164.65588,176.81763,166.79585,177.44035
5.432209015,22.792183,0.8168523,21.853304,28.437593,14.971091,15.966613,178.5723419,177.3987,178.38104,177.50824,165.0966,178.55421,170.54605,179.85196
5.483250856,19.351198,1.4777699,22.27715,28.380938,15.423591,16.244785,178.692688,177.26132,177.9787,177.60861,165.22571,179.86583,173.75867,179.15999
5.530937195,16.62131,2.9427762,23.758074,29.264791,15.725338,16.35021,178.793396,177.27846,177.55118,177.45947,165.13704,178.5201,174.73172,177.34567
5.583300114,14.71481,5.564402,24.834196,29.130888,16.077377,16.647852,179.1769257,178.04604,177.098,177.82353,166.29039,175.6645,174.64188,178.26923
5.633224726,13.89373,7.808463,25.318996,28.559856,16.19523,16.793995,179.8702698,178.40947,176.44449,177.87402,167.31378,174.36504,171.7346,175.47418
5.68527317,11.563709,10.803851,25.284845,27.070194,15.950801,16.433588,179.1565094,177.42221,176.31905,177.40428,168.02293,175.03902,172.14377,172.85004
5.733211756,10.520238,12.036633,25.76687,26.424072,15.953834,16.328444,179.5571899,177.25447,175.75604,177.10483,168.41089,174.65645,172.79845,171.20479
5.783245087,10.332682,13.251684,25.248024,25.548561,15.962962,16.317144,179.3053589,177.15681,175.81978,176.93433,169.7172,175.06921,173.2741,170.71623
5.833226681,9.975157,13.719128,25.19869,24.795666,16.139732,16.328129,179.4762268,177.46602,175.52661,177.2712,170.17694,175.10234,172.22652,169.9051
5.883283377,10.687321,14.023244,24.98018,24.215693,16.233122,16.338594,179.7735748,177.94966,175.07294,177.60837,169.73492,174.84317,170.54872,169.5909
